WARNING: one_logger package is required to enable e2e metrics tracking. please go to https://confluence.nvidia.com/display/MLWFO/Package+Repositories for details to install it
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    startup-program-entry-spread ...................: (0.20, 1.00)
    startup-library-setup ..........................: (23783.04, 23783.95)
    startup-program-setup ..........................: (49.69, 49.99)
    startup-in-process-setup .......................: (0.00, 0.00)
    startup-in-job-setup ...........................: (33.37, 34.37)
    startup-initialize-megatron ....................: (12832.34, 12833.52)
    startup-set-jit-fusion-options .................: (2471.93, 3011.38)
    all-reduce-start-timestamps-tensor .............: (1.37, 540.83)
    startup-megatron-init-local ....................: (15879.47, 15879.66)
    startup-megatron-init-global ...................: (39713.39, 39713.45)
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (1095.37, 1095.59)
    train/valid/test-data-iterators-setup ..........: (1201.75, 1220.33)
 [2026-05-20 02:59:05.650954] iteration        1/      50 | consumed samples:          256 | elapsed time per iteration (ms): 29285.6 | throughput per GPU (TFLOP/s/GPU): 414.7 | tokens/sec/GPU: 8951 | learning rate: 3.000000E-05 | global batch size:   256 | lm loss: 1.162339E+01 | loss scale: 1.0 | grad norm: 13.971 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-20 02:59:32.627707] iteration        2/      50 | consumed samples:          512 | elapsed time per iteration (ms): 28130.5 | throughput per GPU (TFLOP/s/GPU): 431.8 | tokens/sec/GPU: 9319 | learning rate: 6.000000E-05 | global batch size:   256 | lm loss: 1.162525E+01 | loss scale: 1.0 | grad norm: 11.586 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-20 02:59:59.575475] iteration        3/      50 | consumed samples:          768 | elapsed time per iteration (ms): 26947.6 | throughput per GPU (TFLOP/s/GPU): 450.7 | tokens/sec/GPU: 9728 | learning rate: 9.000000E-05 | global batch size:   256 | lm loss: 1.608469E+01 | loss scale: 1.0 | grad norm: 333.338 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-20 03:00:26.548098] iteration        4/      50 | consumed samples:         1024 | elapsed time per iteration (ms): 26972.6 | throughput per GPU (TFLOP/s/GPU): 450.3 | tokens/sec/GPU: 9719 | learning rate: 1.200000E-04 | global batch size:   256 | lm loss: 1.361794E+01 | loss scale: 1.0 | grad norm: 107.248 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-20 03:00:53.487037] iteration        5/      50 | consumed samples:         1280 | elapsed time per iteration (ms): 26938.7 | throughput per GPU (TFLOP/s/GPU): 450.9 | tokens/sec/GPU: 9731 | learning rate: 1.500000E-04 | global batch size:   256 | lm loss: 1.448723E+01 | loss scale: 1.0 | grad norm: 207.711 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-20 03:01:20.179905] iteration        6/      50 | consumed samples:         1536 | elapsed time per iteration (ms): 26692.7 | throughput per GPU (TFLOP/s/GPU): 455.0 | tokens/sec/GPU: 9821 | learning rate: 1.800000E-04 | global batch size:   256 | lm loss: 2.029711E+01 | loss scale: 1.0 | grad norm: 102.039 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-20 03:01:46.865064] iteration        7/      50 | consumed samples:         1792 | elapsed time per iteration (ms): 26685.1 | throughput per GPU (TFLOP/s/GPU): 455.2 | tokens/sec/GPU: 9824 | learning rate: 2.100000E-04 | global batch size:   256 | lm loss: 1.461179E+01 | loss scale: 1.0 | grad norm: 13.406 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-20 03:02:13.425452] iteration        8/      50 | consumed samples:         2048 | elapsed time per iteration (ms): 26560.2 | throughput per GPU (TFLOP/s/GPU): 457.3 | tokens/sec/GPU: 9870 | learning rate: 2.400000E-04 | global batch size:   256 | lm loss: 2.096866E+01 | loss scale: 1.0 | grad norm: 71.925 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-20 03:02:39.896809] iteration        9/      50 | consumed samples:         2304 | elapsed time per iteration (ms): 26471.2 | throughput per GPU (TFLOP/s/GPU): 458.8 | tokens/sec/GPU: 9903 | learning rate: 2.700000E-04 | global batch size:   256 | lm loss: 1.878524E+01 | loss scale: 1.0 | grad norm: 69.895 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-20 03:03:06.393510] iteration       10/      50 | consumed samples:         2560 | elapsed time per iteration (ms): 26496.8 | throughput per GPU (TFLOP/s/GPU): 458.4 | tokens/sec/GPU: 9893 | learning rate: 3.000000E-04 | global batch size:   256 | lm loss: 1.515290E+01 | loss scale: 1.0 | grad norm: 41.020 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-20 03:03:32.878846] iteration       11/      50 | consumed samples:         2816 | elapsed time per iteration (ms): 26484.9 | throughput per GPU (TFLOP/s/GPU): 458.6 | tokens/sec/GPU: 9898 | learning rate: 3.000000E-04 | global batch size:   256 | lm loss: 1.221009E+01 | loss scale: 1.0 | grad norm: 26.371 | number of skipped iterations:   0 | number of nan iterations:   0 |
