WARNING: one_logger package is required to enable e2e metrics tracking. please go to https://confluence.nvidia.com/display/MLWFO/Package+Repositories for details to install it
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    startup-program-entry-spread ...................: (0.03, 0.70)
    startup-library-setup ..........................: (23077.91, 23078.71)
    startup-program-setup ..........................: (49.39, 49.87)
    startup-in-process-setup .......................: (0.00, 0.00)
    startup-in-job-setup ...........................: (32.78, 33.46)
    startup-initialize-megatron ....................: (7904.72, 7905.51)
    startup-set-jit-fusion-options .................: (3464.75, 3492.31)
    all-reduce-start-timestamps-tensor .............: (0.90, 28.60)
    startup-megatron-init-local ....................: (11431.38, 11431.68)
    startup-megatron-init-global ...................: (34559.81, 34559.82)
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (1403.74, 1404.10)
    train/valid/test-data-iterators-setup ..........: (1144.27, 1163.03)
 [2026-05-19 00:30:34.325421] iteration        1/      50 | consumed samples:          256 | elapsed time per iteration (ms): 31026.6 | throughput per GPU (TFLOP/s/GPU): 391.5 | tokens/sec/GPU: 8449 | learning rate: 3.000000E-05 | global batch size:   256 | lm loss: 1.162335E+01 | loss scale: 1.0 | grad norm: 13.971 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-19 00:30:59.027977] iteration        2/      50 | consumed samples:          512 | elapsed time per iteration (ms): 27864.1 | throughput per GPU (TFLOP/s/GPU): 435.9 | tokens/sec/GPU: 9408 | learning rate: 6.000000E-05 | global batch size:   256 | lm loss: 1.162525E+01 | loss scale: 1.0 | grad norm: 11.586 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-19 00:31:23.677380] iteration        3/      50 | consumed samples:          768 | elapsed time per iteration (ms): 24649.4 | throughput per GPU (TFLOP/s/GPU): 492.8 | tokens/sec/GPU: 10635 | learning rate: 9.000000E-05 | global batch size:   256 | lm loss: 1.608442E+01 | loss scale: 1.0 | grad norm: 333.277 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-19 00:31:48.326768] iteration        4/      50 | consumed samples:         1024 | elapsed time per iteration (ms): 24649.1 | throughput per GPU (TFLOP/s/GPU): 492.8 | tokens/sec/GPU: 10635 | learning rate: 1.200000E-04 | global batch size:   256 | lm loss: 1.361988E+01 | loss scale: 1.0 | grad norm: 107.247 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-19 00:32:13.005772] iteration        5/      50 | consumed samples:         1280 | elapsed time per iteration (ms): 24678.9 | throughput per GPU (TFLOP/s/GPU): 492.2 | tokens/sec/GPU: 10622 | learning rate: 1.500000E-04 | global batch size:   256 | lm loss: 1.448890E+01 | loss scale: 1.0 | grad norm: 207.777 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-19 00:32:37.487692] iteration        6/      50 | consumed samples:         1536 | elapsed time per iteration (ms): 24481.8 | throughput per GPU (TFLOP/s/GPU): 496.1 | tokens/sec/GPU: 10708 | learning rate: 1.800000E-04 | global batch size:   256 | lm loss: 2.030478E+01 | loss scale: 1.0 | grad norm: 101.981 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-19 00:33:01.997063] iteration        7/      50 | consumed samples:         1792 | elapsed time per iteration (ms): 24509.2 | throughput per GPU (TFLOP/s/GPU): 495.6 | tokens/sec/GPU: 10696 | learning rate: 2.100000E-04 | global batch size:   256 | lm loss: 1.460842E+01 | loss scale: 1.0 | grad norm: 13.404 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-19 00:33:26.403466] iteration        8/      50 | consumed samples:         2048 | elapsed time per iteration (ms): 24406.1 | throughput per GPU (TFLOP/s/GPU): 497.7 | tokens/sec/GPU: 10741 | learning rate: 2.400000E-04 | global batch size:   256 | lm loss: 2.102940E+01 | loss scale: 1.0 | grad norm: 71.909 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-19 00:33:50.765207] iteration        9/      50 | consumed samples:         2304 | elapsed time per iteration (ms): 24361.6 | throughput per GPU (TFLOP/s/GPU): 498.6 | tokens/sec/GPU: 10761 | learning rate: 2.700000E-04 | global batch size:   256 | lm loss: 1.881931E+01 | loss scale: 1.0 | grad norm: 68.504 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-19 00:34:15.137081] iteration       10/      50 | consumed samples:         2560 | elapsed time per iteration (ms): 24371.8 | throughput per GPU (TFLOP/s/GPU): 498.4 | tokens/sec/GPU: 10756 | learning rate: 3.000000E-04 | global batch size:   256 | lm loss: 1.510593E+01 | loss scale: 1.0 | grad norm: 40.862 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-05-19 00:34:39.506725] iteration       11/      50 | consumed samples:         2816 | elapsed time per iteration (ms): 24369.5 | throughput per GPU (TFLOP/s/GPU): 498.4 | tokens/sec/GPU: 10757 | learning rate: 3.000000E-04 | global batch size:   256 | lm loss: 1.221130E+01 | loss scale: 1.0 | grad norm: 26.286 | number of skipped iterations:   0 | number of nan iterations:   0 |
